week_ending,A.2.5,AY.1,AY.2,AY.3,B.1,B.1.1,B.1.1.519,B.1.1.529,B.1.1.7,B.1.2,B.1.234,B.1.243,B.1.351,B.1.427,B.1.429,B.1.525,B.1.526,B.1.526.1,B.1.526.2,B.1.596,B.1.617,B.1.617.1,B.1.617.2,B.1.617.3,B.1.621,B.1.621.1,B.1.626,B.1.628,BA.1.1,BA.2,BA.2.12.1,BA.2.75,BA.2.75.2,BA.2.86,BA.4,BA.4.6,BA.5,BA.5.2.6,BF.11,BF.7,BN.1,BQ.1,BQ.1.1,CH.1.1,EG.5,EG.5.1.8,EG.6.1,EU.1.1,FD.1.1,FD.2,FE.1.1,FL.1.5.1,GE.1,GK.1.1,GK.2,HF.1,HK.3,HV.1,JD.1.1,JF.1,JG.3,JN.1,JN.1.11.1,JN.1.13,JN.1.13.1,JN.1.16,JN.1.16.1,JN.1.18,JN.1.32,JN.1.4.3,JN.1.7,JN.1.8.1,KP.1.1,KP.1.1.3,KP.1.2,KP.2,KP.2.15,KP.2.3,KP.3,KP.3.1.1,KP.4.1,KQ.1,KS.1,KV.2,KW.1.1,LB.1,LF.3.1,LP.1,Other,P.1,P.2,R.1,XBB,XBB.1.16,XBB.1.16.1,XBB.1.16.11,XBB.1.16.15,XBB.1.16.17,XBB.1.16.6,XBB.1.42.2,XBB.1.5,XBB.1.5.1,XBB.1.5.10,XBB.1.5.59,XBB.1.5.68,XBB.1.5.70,XBB.1.5.72,XBB.1.9.1,XBB.1.9.2,XBB.2.3,XBB.2.3.8,XDP,XDV.1
2022-03-05,,,,,,,,0.16566397911972464,,,,,,,,,,,,,,,0.00155107251743575,,,,,,0.719338670372963,0.11107700835499494,0.001158557848409814,0.0,0.0,0.0,3.9913667327055555e-05,0.0,0.00021953619822544446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009305431869708334,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0713976735094443e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,,,,,,,,0.09822251833975311,,,,,,,,,,,,,,,0.0009623971935878501,,,,,,0.5431451317336824,0.3458043585220973,0.010733389838909061,0.0,0.0,0.0,0.0,0.0,2.2245087418666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010862443563786585,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.371868160678889e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02,,,,,,,,0.03152097456364163,,,,,,,,,,,,,,,0.0005695275419080694,,,,,,0.254016141510672,0.655759311384625,0.055801690763069484,0.0,0.0,0.0,2.4774830459688888e-05,0.0,0.0003572325165602889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.817583379598571e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019164164938653,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-16,,,,,,,,0.00803753582295025,,,,,,,,,,,,,,,0.0002489882952229222,,,,,,0.07380252910984883,0.7487122764190038,0.16538796739445788,0.0,0.0,0.0,0.000465448784072725,0.0,0.0005885034592614722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.394574350599524e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027308591007668445,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.775889606703611e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30,,,,,,,,0.0020877157868299558,,,,,,,,,,,,,,,0.0001084569323412861,,,,,,0.019741428809033453,0.6688344925642014,0.30207123441828615,0.0,0.0,0.0,0.0020762245726978056,0.0,0.0018920299804044529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003188416452353975,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,,,,,,,,0.0008178954998987916,,,,,,,,,,,,,,,6.010363469811111e-05,,,,,,0.004290326265618153,0.5023083413640658,0.4715137746598985,0.0,0.0,0.0,0.00825952386690506,4.494177422500833e-05,0.009572300283859123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27262819802381e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003088223036482047,,,,0.0,1.3049638356338889e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.6104832310566665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-28,,,,,,,,0.0004116333487520611,,,,,,,,,,,,,,,6.179271965968333e-05,,,,,,0.0013542815286200056,0.3325023866362042,0.5965562959512075,0.0,0.0,0.0,0.02755848302816346,0.0007488763852354889,0.03741558092749776,0.0,0.0,1.7183718632066667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003343630931340111,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.822379903777778e-07,0.0,0.0,0.0,1.5758555574260605e-05,0.0,0.0,0.0,1.4927580600116666e-05,0.0,0.0,0.0,0.0
2022-06-11,,,,,,,,0.0004087961788172361,,,,,,,,,,,,,,,9.743009549204722e-05,,,,,,0.0006990005155481527,0.19241590135627318,0.5871286706791984,0.0,0.0,0.0,0.07451738624109158,0.0028071477815197914,0.13974255033665228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021831112357580387,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-25,,,,,,,,0.00019206598921699721,,,,,,,,,,,,,,,4.358398109610833e-05,,,,,,0.00022136758707342222,0.09057934561537367,0.41741938971810866,0.00013040583063326388,0.0,0.0,0.12016710659695991,0.00874635450438488,0.36098165892892414,0.0001727390412674,0.0,2.211089789241111e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013089557663381805,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4914698264524999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,,,,,,,,0.00023445318199966667,,,,,,,,,,,,,,,5.576016105295278e-05,,,,,,0.0002092312093332139,0.03521377851979595,0.19544247455067099,0.00025569237954585836,0.0,0.0,0.13150326576497814,0.02007048163149087,0.6158975511789322,0.00019966758150577222,4.5924766507338886e-05,7.427725379071667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000763592588353025,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.385700786864722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,,,,,,,,0.0003328186867292417,,,,,,,,,,,,,,,0.0,,,,,,0.00018245107316433056,0.014461890018234592,0.07607519709401657,0.0006303734699030805,0.0,0.0,0.10882879607379432,0.032186404387983966,0.7647642410463757,0.00040123484844414446,0.00025819820924269165,0.0007935075619671389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010848911414439778,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,,,,,,,,0.00026642685002615276,,,,,,,,,,,,,,,1.7971837552119444e-05,,,,,,0.00011358986739645556,0.005818937323056111,0.029005700101455003,0.0017985064090073888,8.820122982552778e-06,0.0,0.0802455879747867,0.04615506954077212,0.8324982739157147,0.0006996535909516862,0.00036390186384471107,0.0016796087697406473,0.0,8.78259751414889e-05,2.7343136379233335e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012127798367549917,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,,,,,,,,0.0002863559105510722,,,,,,,,,,,,,,,1.8556463954938886e-05,,,,,,0.000149480138740375,0.002866336771856114,0.009147092803484818,0.002861967724230511,0.0003580221026721472,0.0,0.053221746140883985,0.06603147813843352,0.8573805689811707,0.0008260066679212695,0.0011911427847937084,0.0037586700184166666,5.956069735925e-06,0.0003790087592076111,6.191097640511667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014145875563068417,,,,4.111226998141667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-03,,,,,,,,0.00025218506925733336,,,,,,,,,,,,,,,1.7592680983850002e-05,,,,,,0.0003792448907106889,0.0016627491115488388,0.0034066016540034334,0.003938305560344161,0.001714958243408289,0.0,0.037774649241732176,0.08369787161548928,0.8537873327732086,0.0011752327522521085,0.002148615668475997,0.0075988003389081465,3.106115082114166e-05,0.0008506220587554639,9.752625838796389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014398047545303334,,,,2.685358928521389e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-17,,,,,,,,0.0002469136084578222,,,,,,,,,,,,,,,5.1586500679402774e-05,,,,,,0.00014616433286892224,0.001710191692432553,0.0011828052196909944,0.005788277265512231,0.0027077242137035803,0.0,0.026051662655340247,0.10132991253501834,0.8318028301000595,0.0025545950112346527,0.0035576735260999335,0.015288702600325103,0.000269816899769125,0.004327381754087031,0.0013196084958811138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015931925801042361,,,,7.095613606599167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,,,,,,,,9.448571108800001e-05,,,,,,,,,,,,,,,2.0696564812727777e-05,,,,,,0.0004238261762009972,0.0027514012181199614,0.00046670894921080005,0.009199487640418893,0.004368070409529686,0.0,0.01450243196450169,0.10508826188743109,0.8026604255040487,0.005023958523654223,0.005040627852496127,0.0257461013582845,0.0011065452417823916,0.014452251683299685,0.006684154388494738,8.495140011489444e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001652551860186328,,,,0.0006330648854296667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15,,,,,,,,0.00022987663881693333,,,,,,,,,,,,,,,0.00011441608007261111,,,,,,0.00047877602547584445,0.005997394534966136,0.0001487239419980111,0.011914978140137217,0.006225132758522147,0.0,0.010098573881097916,0.09361549860073455,0.7278909600443311,0.008606039867218956,0.00854023313149805,0.04867419900579581,0.004432116389378042,0.040783489019506465,0.02630269780961999,7.945560719230555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020490608229818724,,,,0.0038183765395337055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29,,,,,,,,0.00029401951380547496,,,,,,,,,,,,,,,9.187767439768889e-05,,,,,,0.0007338852835042527,0.0077059708613280865,0.00028252365720815,0.010753783216285983,0.006372944891659706,4.6128827307204544e-05,0.006332821613695009,0.06796823359198036,0.6137379739019606,0.014231228580077443,0.011443914069483625,0.06376634745134242,0.014162281760945873,0.091167827654216,0.0790577994452582,0.0006129603085961361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015207061628137945,,,,0.00946463458240028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002700768139523278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-12,,,,,,,,0.0002250996917104139,,,,,,,,,,,,,,,9.100943013086112e-06,,,,,,0.0003352000785525389,0.007341402207708136,0.0004631903405727638,0.011047875586276214,0.0037503551251978806,0.0,0.0035907602092871585,0.050252460667656484,0.46368302487664753,0.016248252501504246,0.013579478125191348,0.07767214419113261,0.020452537780834522,0.1624428323573536,0.14469947914282477,0.001598865168893464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025886734430160332,,,,0.019032868867119104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009665277046021638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.986979365631111e-05,0.0,0.0,0.0
2022-11-26,,,,,,,,0.00014771378846485,,,,,,,,,,,,,,,0.0,,,,,,2.587487066794722e-05,0.008137614673210471,0.00026727026569354725,0.008415938613729294,0.0036021879964714637,0.0,0.0016160592559672777,0.029776363478352583,0.31927653816011214,0.018007632293220974,0.009262357243440166,0.0674859825521707,0.027829193458374948,0.22475077956914896,0.23009921900100172,0.003378504279276511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028382011870335695,,,,0.03735430683526724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00772826233878727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10,,,,,,,,0.00015225182707779167,,,,,,,,,,,,,,,4.245514295078611e-05,,,,,,6.063753436233611e-05,0.006600555601633208,0.00011552946287130834,0.005795548644123753,0.002927086128491025,0.0,0.0012147015917838779,0.015479654642856742,0.2103714019887977,0.01518648723140354,0.008702452941280223,0.058254699429704036,0.03504326711926191,0.24546043616202137,0.3084589367111524,0.005681754452072867,0.0,0.0,0.0,0.0,0.0,0.00010274307310782778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0585170039463636e-05,1.1460562919133333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002650938514206103,,,,0.04640748134503756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031185742157200918,8.597728184309722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-24,,,,,,,,0.0002527055013261389,,,,,,,,,,,,,,,2.5750406671733332e-05,,,,,,0.0005032380356876417,0.006210113228816075,0.0001236553709733639,0.006101371021941266,0.003049338029490528,0.0,0.0008732379646971279,0.007795989034800848,0.14453311305907035,0.009620087842146512,0.006430912206673741,0.03786207756234535,0.0339739329905973,0.2277771929899851,0.3664390444755554,0.010400744543100348,0.0,0.0,0.0,0.0,0.0,0.0005908091924437389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028782708945476725,,,,0.04631099063489166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08745504646665517,0.0006917421188618833,3.940792339557941e-05,1.683378968653125e-06,0.0,0.0,0.0,0.0,0.0,6.192325438147778e-05,0.0,0.0,0.0
2023-01-07,,,,,,,,9.760327702674445e-05,,,,,,,,,,,,,,,0.0,,,,,,9.799751781728055e-05,0.004417842396327966,0.000236941398826325,0.0044369913456547136,0.0021918120781062667,0.0,0.00011447423498283334,0.004176954984561378,0.0973819531500339,0.009494758935438209,0.005480784741747661,0.02631158040215567,0.027606155205931876,0.19382218230101794,0.37179383056031334,0.014307344021896469,2.4373232690746874e-05,1.6646629056110525e-05,0.0,0.0,0.0,0.001250322419865414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004411651623538741,,,,0.043502192219926204,0.0,0.0,1.2600337868168965e-05,0.0,0.0,0.0,0.0,0.18760303366515366,0.0010235496398914694,3.464122592579118e-05,3.297773105253125e-06,0.0,0.0,0.0,0.00011347078543616944,0.0,5.032666356576389e-05,0.0,0.0,0.0
2023-01-21,,,,,,,,0.00032120640692780833,,,,,,,,,,,,,,,6.323808338488612e-05,,,,,,0.0004358296547352917,0.003168664678620742,1.451399705522222e-05,0.0044229128139300035,0.0015204077321362944,0.0,0.0003778950223123139,0.0025051118120447084,0.05856400335000616,0.004713473337081528,0.002483792085614422,0.015071639610040469,0.020671610823935874,0.14644489395949573,0.31840023563967806,0.015764636453241065,0.0,0.0,0.0,0.0,0.0,0.002798800815879836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035078429371221556,,,,0.04264986659917561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35120642019642717,0.003288087674364811,0.0009910833956810294,0.0,0.0,0.0,4.8504985076519353e-05,0.00038848897545698053,0.000221402712163025,1.7232164433708336e-05,0.0,0.0,0.0
2023-02-04,,,,,,,,9.646893573107779e-05,,,,,,,,,,,,,,,6.755933463861945e-05,,,,,,3.569386222396944e-05,0.002116629643650253,0.00011145566895715556,0.0019534614920201725,0.0012808898043456085,0.0,9.69572900228111e-05,0.0010992934435812445,0.029851668928232402,0.0022150440814180028,0.0015149262326303334,0.006954815807855747,0.01076367233569419,0.08913906849920744,0.23593932762742037,0.013881721223394029,7.069728872007188e-05,0.0,0.0,2.1016485609818182e-06,0.0,0.007101288673260927,0.0,0.0,2.355948251123793e-05,0.0,0.0,0.0,2.8036228031836e-05,2.6786611280285715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051083846095327946,,,,0.03287855271870886,4.1685862419758334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.5474720034334395,0.005929472675133041,0.0011145557954852089,8.265605060838124e-05,0.00021883067198685152,0.0,0.0,0.001965569953123683,0.0005343515949788916,0.0003992855231949778,0.0,0.0,0.0
2023-02-18,,,,,,,,0.00017741159657205278,,,,,,,,,,,,,,,3.900524451531389e-05,,,,,,1.8128848447858333e-05,0.0018098941768079277,0.0,0.0012691210593199945,0.00043390930335988334,0.0,7.3098461952e-06,0.0006056294563070777,0.017783916658825293,0.0014852576455773529,0.0009844318378276389,0.004232763028186173,0.005937262554652937,0.045780849229130435,0.1488638781011104,0.013445522610305025,0.0,0.0,0.0,0.0,0.0,0.009736026275075086,0.0,1.1911886880003334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029788760196727496,,,,0.027160122628427166,5.490641867957222e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.7013513909445869,0.008619951446437122,0.0022636706434080176,0.0003365099792062625,0.00034867084380516965,0.0,0.0,0.003000608807067436,0.000981423308581275,0.0004758249245544778,0.0,0.0,0.0
2023-03-04,,,,,,,,0.0,,,,,,,,,,,,,,,4.162012939756389e-05,,,,,,0.0,0.0015894786402996528,0.0,0.0013479338538470223,0.0008262988331908306,0.0,0.00016891862893918334,0.00020685397612390833,0.009090642341309072,0.0005972855384849111,0.00045928492585916116,0.0015825520191962083,0.0040555695692697695,0.026574222888383556,0.08921183480156789,0.010999242801012223,2.3170662984690625e-05,0.0,0.0,4.38936812949e-05,0.0,0.015958633687761053,8.655460855642727e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.1990218036564285e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021218735103805415,,,,0.021261157881882396,0.0006480717679045472,7.270298415924287e-05,0.0,0.0,0.0,0.0,0.0,0.7847631805472903,0.01178879803046579,0.0037179049652288445,0.0003692160089485219,0.0004172393828136061,0.0,0.0,0.008252308885049443,0.0025854786638066524,0.0014187853052539028,0.0,0.0,0.0
